movieId|title|genre|overview|poster_path|imdbId
66798|The Great Buck Howard|Comedy|When a law school dropout answers an advertisement to be a personal assistant he unknowingly signs on to work for a belligerent has-been magician struggling to resurrect his career. This leads to a journey across the country staging the comeback of a lifetime.|/vHGTog9BcjVVYvczJKH36PvAKaE.jpg|tt0460810
66915|Flatfoot in Egypt|Action|Inspector Rizzo and Marshal Caputo go to Egypt and look for Professor Cerullo, who is missing.|/l9VmGrrat8vcCHf90Ajws6BexF8.jpg|tt0079718
66934|Red Cliff Part II|Action|The battle of Red Cliff continues and the alliance between Xu and East Wu is fracturing.  With Cao Cao's massive forces on their doorstep, will the kingdoms of Xu and East Wu survive?|/h4WZHa5K941lAthsa29g0RFJJtV.jpg|tt1326972
66943|Earth|Documentary|"From the acclaimed team that brought you BBC's visual feast ""Planet Earth,"" this feature length film incorporates some of the same footage from the series with all new scenes following three remarkable, yet sadly endangered, families of animal across the globe."|/fiKMwFLseZ9tUaLUj8k6DpU70fK.jpg|tt0393597
67087|Stanley Kubrick: A Life in Pictures|Documentary|"With commentary from Hollywood stars, outtakes from his movies and footage from his youth, this documentary looks at Stanley Kubrick's life and films. Director Jan Harlan, Kubrick's brother-in-law and sometime collaborator, interviews heavyweights like Jack Nicholson, Woody Allen and Sydney Pollack, who explain the influence of Kubrick classics like ""Dr. Strangelove"" and ""2001: A Space Odyssey,"" and how he absorbed visual clues from disposable culture such as television commercials."|/yGrzFNyc9ztyAJejneh9734Y9Uj.jpg|tt0278736
67168|Crossing Over|Crime|Immigrants from around the world enter Los Angeles every day, with hopeful visions of a better life, but little notion of what that life may cost. Their desperate scenarios test the humanity of immigration enforcement officers. In Crossing Over, writer-director Wayne Kramer explores the allure of the American dream, and the reality that immigrants find – and create -- in 21st century L.A.|/6A4WdvbWHJoIN4Y9Q5HXG8R1VYV.jpg|tt0924129
67186|Angels & Demons|Thriller|Harvard symbologist Robert Langdon is recruited by the Vatican to investigate the apparent return of the Illuminati - a secret, underground organization - after four cardinals are kidnapped on the night of the papal conclave.|/uRBapeuwV8yy4in4BkETHBDmWkH.jpg|tt0808151
67193|Scorpio|Action|Cross is an old hand at the CIA who often teams up with Frenchman Jean “Scorpio” Laurier, a gifted freelance operative. After their last mission together, the CIA orders Scorpio to eliminate Cross, leaving him no choice but to obey.|/ij6NXarAhALftbAEVXxlERIZRfQ.jpg|tt0070653
67197|Balls Out: Gary the Tennis Coach|Comedy|An overenthusiastic high-school maintenance man attempts to lead an unlikely group of misfits to the Nebraska state tennis championship in Balls Out: The Gary Houseman Story? director Danny Leiner's underdog sports comedy. American Pie star Seann William Scott stars as the ambitious janitor who believes he has what it takes to coach the winning team.|/s8LMr71B3ByCm2E1U33d9uynudY.jpg|tt0787470
67255|Powder Blue|Drama|On the gritty streets of LA, the destinies of four people desperate for connection and redemption are about to collide.|/hgjILLUjiakoDpChKQNuYJIWc67.jpg|tt1032819
67267|Fanboys|Adventure|In 1999, Star Wars fanatics take a cross-country trip to George Lucas' Skywalker Ranch so their dying friend can see a screening of The Phantom Menace before its release.|/fitksX4J3xfBjT38YgDUXOlBkHk.jpg|tt0489049
67295|Terminator Salvation|Action|All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.|/gw6JhlekZgtKUFlDTezq3j5JEPK.jpg|tt0438488
67361|Night at the Museum: Battle of the Smithsonian|Adventure|Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.|/rBm8YJUH1Sh0yGn2w5MEjOhwP3F.jpg|tt1078912
67408|Were the World Mine|Fantasy|If you had a love-potion, who would you make fall madly in love with you? Timothy, prone to escaping his dismal high school reality through dazzling musical daydreams, gets to answer that question in a very real way. After his eccentric teacher casts him as Puck in A Midsummer Night's Dream, he stumbles upon a recipe hidden within the script to create the play's magical, purple love-pansy.|/nssdDRa7yRXwIRHpiXuZaq42cTX.jpg|tt0476991
67508|The Brothers Bloom|Adventure|The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job – showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.|/xIz8iwzyjgWGzcIwHKpqhBs77ML.jpg|tt0844286
67534|Paisan|History|Six vignettes follow the Allied invasion from July 1943 to winter 1944, from Sicily north to Venice.|/atJLSDtcGU6QXgiJFSv3Y2ZDfxN.jpg|tt0038823
67618|I Do|Comedy|Life is easy for 43-year-old Luis, a happy single guy, fulfilled in his job of star nose with a perfume creation company, cosseted by his mother and five sisters. It could have lasted for a whole life, but fed up with mollycoddling and helping him, his mother and sisters decide it's time he got married, and the sooner the better!|/s0xNZHMfwTKAUQwFxSdJmSd5S03.jpg|tt0478724
67665|The Soloist|Drama|A Los Angeles journalist befriends a homeless Juilliard-trained musician, while looking for a new article for the paper.|/jdu0nyQAdlowEnoKY1rnjMbWs9l.jpg|tt0821642
67695|Neon Genesis Evangelion: Death and Rebirth|Drama|Originally a collection of clips from the Neon Genesis Evangelion TV series, Death was created as a precursor to the re-worked ending of the series. Rebirth was intended as that re-worked ending, but after production overruns Rebirth became only the first half of the first part of The End of Evangelion, with some minor differences.|/hFAuP14o9oeYDXA8C6zlqyenBus.jpg|tt0169880
67734|Drag Me to Hell|Horror|After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.|/Ak9lfPN80XNE1xpGj6XfFFbbPOE.jpg|tt1127180
67788|Up|Animation|Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.|/6MNW96BHtwwWK74d0tLyxVZBkTs.jpg|tt1049413
67799|Fullmetal Alchemist The Movie: Conqueror of Shamballa|Action|Munich, Germany, 1923. Two years have passed since Edward Elric was dragged from his own world to ours, leaving behind his country, his friends and his younger brother, Alphonse. Stripped of his alchemical powers, he has been all this time researching rocketry together with Alphonse Heiderich, a young man who resembles his own brother, hoping to one day find a way back home. His efforts so far had proven fruitless, but after lending a hand to a troubled gipsy girl, Edward is thrown in a series of events that can wreak havoc in both worlds. Meanwhile, at his own world, Alphonse Elric ventures deeper into the mysteries of alchemy in search for a way to reunite with his older brother.|/kTa0IqujsYrgqECtfjzk41zVjjo.jpg|tt0485323
67888|Fired Up!|Comedy|2 Guys. 300 Girls. You Do the Math. The two most popular guys in high school decide to ditch football camp for cheerleader camp. For the girls and for the glory.|/ifTjxzY6ZlFOVEypy1B9FFpiZUp.jpg|tt1083456
67923|In the Electric Mist|Thriller|Lt. Dave Robicheaux, a detective in New Iberia, Louisiana, is trying to link the murder of a local hooker to New Orleans mobster Julie (Baby Feet) Balboni, who is co-producer of a Civil War film. At the same time, after Elrod Sykes, the star of the film, reports finding another corpse in the Atchafalaya Swamp near the movie set, Robicheaux starts another investigation, believing the corpse to be the remains of a black man who he saw being murdered 35 years before.|/gsyUJovik2t5vzPyXL5tq5VWLym.jpg|tt0910905
67997|The Hangover|Comedy|When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.|/uluhlXubGu1VxU63X9VHCLWDAYP.jpg|tt1119646
68073|Killshot|Crime|"Beautiful Carmen Colson and her ironworker husband Wayne are placed in the Federal Witness Protection program after witnessing an ""incident"". Thinking they are at last safe, they are targeted by an experienced hit man and a psychopathic young upstart killer."|/uP8K9H50jG4ibunp8bQr9FPJM1w.jpg|tt0443559
68135|Antichrist|Drama|A grieving couple retreats to their cabin 'Eden' in the woods, hoping to repair their broken hearts and troubled marriage. But nature takes its course and things go from bad to worse.|/kPFZQQfDqqqTioBq5uCUK8r6ffl.jpg|tt0870984
68157|Sweeney Todd|Drama|"A BBC adaptation of the Victorian ""penny dreadful"" tale of 18th century ""demon barber"" Sweeney Todd, of Fleet Street, who cuts the throats of unsuspecting clients in his London shop."|/40ntPvTqjqEJlME1AtBEzwVUPHC.jpg|tt0479760
68159|Boy Eats Girl|Comedy|A boy declares his love for his girlfriend, only to die the same night. He is brought back to life by his mother as a flesh-craving zombie, who sires more teen undead while trying to control his, er, appetite for his beloved.|/kMWuWQeysCuO4L9Ry235VsXAZZ.jpg|tt0415679
68194|Marius and Jeannette|Drama|Jeannette is a single mother living in a working-class community in Marseilles; she tries to support herself and her two kids on her salary as a check-out girl at a supermarket and lives in an apartment complex where everyone is thrown into close proximity with everyone else. Marius is working as a security guard at a cement factory that has gone out of business; he's also squatting in the building, since the plant is soon to be demolished and he'll be needing his money later on. One day, Jeannette happens by the factory, and spotting several cans of paint, tries to take two of them home with her. Marius spots her and tries to chase her away, while she rails at him with curses against the capitalist system. The next day, an apologetic Marius appears at her doorstep, cans of paint in hand; the two soon become friendly, and a romance begins to bloom, though it quickly becomes obvious that Jeannette's romance novel fantasies are a bit off the mark from what Marius has in mind.|/pjTDZZTASs7uqeMfGEJeIZQ7BXs.jpg|tt0119620
68205|Ernest Rides Again|Comedy|Buffoonish Ernest and his dimwitted pal Abner unearth a huge cannon reputed to contain the crown jewels of England.|/t3tEXer1LFxaH6c2sv3AITgmHxF.jpg|tt0106827
68237|Special|Drama|A lonely metermaid has a psychotic reaction to his medication and becomes convinced he's a superhero. A very select group of people in life are truly gifted. Special is a movie about everyone else.|/8WLdPReGtgynwo02wYiirFUwuQm.jpg|tt0479162
68269|Dead Snow|Horror|Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die.|/s5sT5NniUBZrA9tOFsuxBzIiEh3.jpg|tt1278340
68319|Land of the Lost|Adventure|On his latest expedition, Dr. Rick Marshall is sucked into a space-time vortex alongside his research assistant and a redneck survivalist. In this alternate universe, the trio make friends with a primate named Chaka, their only ally in a world full of dinosaurs and other fantastic creatures.|/nSAxsfzol1xFpzUGXDleo54OozK.jpg|tt0457400
68347|Imagine That|Comedy|A financial executive who can't stop his career downspiral is invited into his daughter's imaginary world, where solutions to his problems await.|/lyCTP5C3raH46hJNS9WfBSnWHsG.jpg|tt0780567
68358|The Taking of Pelham 1 2 3|Thriller|Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.|/baRXNiLDOpz3rH3VyjhayhgkWll.jpg|tt1111422
68444|The Stoning of Soraya M.|Crime|A drama set in 1986 Iran and centered on a man, Sahebjam, whose car breaks down in a remote village and enters into a conversation with Zahra, who relays to him the story about her niece, Soraya, whose arranged marriage to an abusive tyrant had a tragic ending.|/zB2ZAe9vYWcZsIiJktWO8xNzP0C.jpg|tt1277737
68480|The Proposal|Comedy|When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.|/3llEDAKXexgVpSqiK17BS4wtJhC.jpg|tt1041829
68486|Year One|Comedy|When a couple of lazy hunter-gatherers are banished from their primitive village, they set off on an epic journey through the ancient world.|/thbOE3y9cXqRIeGYSyPP0nYFGz5.jpg|tt1045778
68522|The Land That Time Forgot|Adventure|During World War I, a German U-boat sinks a British ship and takes the survivors on board. After it takes a wrong turn, the submarine takes them to the unknown land of Caprona, where they find dinosaurs and neanderthals.|/2Jtm4aP4kj4vHimFfnLqjnm8LqF.jpg|tt0073260
68536|Garfield's Pet Force|Animation|Nothing in the world can make Garfield get involved in anything besides eating, until the muscular super cat Garzooka comes crashing into Cartoon World from the Comic Book universe with terrifying news. Garfield summons up the willpower to join his superhero Garzooka in a fight to save their worlds.|/vTXLI2udNHewWIPbwf5pYGFnuVQ.jpg|tt1389762
68552|The Hurt Locker|Drama|Forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb.|/8SwjvOchYljr7tSKpNeHjpyPbg5.jpg|tt0887912
68554|Breakfast with Scot|Comedy|Eric and Sam have been in a committed relationship for four years. Eric's a former hockey player turned sportscaster and Sam's a sport's lawyer. But when Sam's adventure seeking brother Billy, takes a job in South America, his ex-girlfriend, Julie, is discovered dead from a drug overdose leaving her son Scot (not Billy's son) to Billy.|/pR8UyyKc2WguvUsB53UWhzNHjX1.jpg|tt0910847
68597|The Limits of Control|Crime|A mysterious stranger works outside the law and keeps his objectives hidden, trusting no one. While his demeanor is paradoxically focused and dreamlike all at once, he embarks on a journey that not only takes him across Spain, but also through his own consciousness.|/ARgQZX93ZyQjwskgJprK4CKgIK.jpg|tt1135092
68600|Raiders of the Lost Ark: The Adaptation|Action|After seeing Raiders of the Lost Ark in 1981, three 12 year old friends, Chris Strompolos, Eric Zala and Jayson Lamb, began filming their own shot-by-shot adaptation of the Spielberg classic in the backyards of their Mississippi homes. After 6 years, the film was ready.|/Aw4Q1moH7bOgf4l4gtrfXrtamkW.jpg|tt0772251
68650|Transformers: Revenge of the Fallen|Science Fiction|Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.|/6jcxahM7BDAAeKkP4IF8WLFsJ3K.jpg|tt1055369
68659|Home|Documentary|With aerial footage from 54 countries, HOME is a depiction of how the Earth's problems are all interlinked.|/4RT9qiWzHe880FnVH5RtxDAobFs.jpg|tt1014762
68791|Whatever Works|Comedy|"Whatever Works explores the relationship between a crotchety misanthrope, Boris and a naïve, impressionable young runaway from the south, Melody. When Melody's uptight parents arrive in New York to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. Everyone discovers that finding love is just a combination of lucky chance and appreciating the value of ""whatever works."""|/7yMpnI8cxlcFdFGcjlNY134NMlH.jpg|tt1178663
68793|Ghosts of Girlfriends Past|Fantasy|When notorious womanizer Connor Mead attends his brother Paul's wedding, he is forced to re-evaluate his behavior as he comes face-to-face with the ghosts of girlfriends past, present, and future, along with his deceased uncle. The experience changes his attitude and allows him to reconnect with his first and only love, Jenny.|/yNn5NjNQF8m7w05Jqk2kEW2XOfU.jpg|tt0821640
68835|Public Enemies|Crime|Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.|/3KgtekisQBrHRsm2cD5UOB6Ce3k.jpg|tt1152836
68848|Ice Age: Dawn of the Dinosaurs|Animation|Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.|/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg|tt1080016
68872|Prison Break: The Final Break|Action|The movie covers the events which occurred in between the downfall of The Company and the finale of the series. It details the arrest and incarceration of Sara Tancredi, the final escape plan which Michael devises for Sara. It also reveals the ultimate fate of Gretchen Morgan.|/h1QRyGuWVXM4Cr3FyPISSjMCBkA.jpg|tt1131748
68886|Daria in 'Is It College Yet?'|Animation|All vile things must come to an end, and for Daria Morgendorffer that means it's time to look beyond high school to college. Our little girl has grown up so fast. It's time for higher learning, lowered expectations, and a heavy dose of sarcasm. Life can't suck more after high school, can it?|/suy8pzVzf3n8Tj2cUdtJOCTAvIY.jpg|tt0285627
68932|My Sister's Keeper|Drama|Sara and Brian live an idyllic life with their young son and daughter. But their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. The parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. Their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing.|/atRGqnG7pe0hZP97RWDLrT2hRGZ.jpg|tt1078588
68945|Hood of Horror|Action|A hip hop horror anthology of three tales of terror told by the Hound of Hell (Snoop Dogg) that revolve around the residents of an inner-city neighborhood whose actions determine where they will go in the afterlife.|/98abrZgWTnGP0noaY2Cli7SNhVb.jpg|tt0475298
68952|Watchmen: Tales of the Black Freighter|Animation|A mariner survives an attack from the dreaded pirates of the Black Freighter, but his struggle to return home to warn it has a horrific cost.|/vpZNACLrZC7EeZc0iCpnCsewZEO.jpg|tt1295071
68954|(500) Days of Summer|Comedy|Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.|/f9mbM0YMLpYemcWx6o2WeiYQLDP.jpg|tt1022603
68959|Brüno|Comedy|Flamboyantly gay Austrian television reporter Bruno stirs up trouble with unsuspecting guests and large crowds through brutally frank interviews and painfully hilarious public displays of homosexuality.|/knZ9McSsLHYiVWr7R45FWJHDK08.jpg|tt0889583
69069|The Librarian: The Curse of the Judas Chalice|Fantasy|While on a dangerous mission to recover the historic Judas Chalice, Flynn is saved by Simone. But when double-crossed by a respected professor and ambushed by a ruthless gang, Flynn realizes Simone's secret, his true mission and a shocking discovery are all lying within a decaying New Orleans crypt.|/dNb7NiMtRdjTKeXVRrGcTQXgpEM.jpg|tt1146438
69118|Harry Potter and the Half-Blood Prince|Adventure|As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.|/Ag21otqbeynZPGjEbzyr3X5Us0j.jpg|tt0417741
69131|Open Water 2: Adrift|Drama|A weekend cruise on a luxurious party yacht goes horribly wrong for a group of old high-school friends. They forget to let the ladder down before they jump into the ocean for a swim. The boat proves impossible to climb. They are stuck in the water many miles from shore, with baby Sara left alone on board. Sara's mother Amy must contend with her aqua-phobia as well as the group's increasing desperation, as the friends begin to turn on each other. Soon the exhaustion of keeping afloat and the struggle to get back on board begin to take a terrible toll. The happy reunion turns into a fight for survival...|/jvpK14mLh47wUYJFx0eLYD8Euk0.jpg|tt0470055
69134|The Imaginarium of Doctor Parnassus|Adventure|A traveling theater company gives its audience much more than they were expecting.|/pp5uTb1CTxDiszKdK8S61hl5m21.jpg|tt1054606
69140|9to5: Days in Porn|Documentary|"9to5 - Days in Porn focuses on the people behind a controversial and multi-billion dollar industry ""The Adult Entertainment industry"". It depicts their stories, each one different, unadorned and authentic, without glorification or prejudice. It delivers deep insight into their personal lives - from glamorous to grotesque - strange, fascinating, offensive, absurd and sometimes funny moments all at once."|/8tDz3pH3Ggahi8ub8dCXsmpUcsp.jpg|tt1278293
69211|Humpday|Comedy|Imagine your life is somewhat complete with a house, job, and wife but then your best friend from college comes knocking at your door at 2 AM. During a pot-induced hedonistic party, a plan is hatched between the two friends to create an Art Film of “two really straight men having sex.” If they only knew how much this would affect all of their lives.|/wuIfR36c4u8b385nGp9e8L2NTVH.jpg|tt1334537
69224|Polytechnique|Crime|A dramatization of the Montreal Massacre of 1989 where several female engineering students were murdered by an unstable misogynist.|/kCPNDqcFVMlp3iHtbOZsqNTGpss.jpg|tt1194238
69227|Orphan|Horror|A married couple with a rocky past adopt 9-year old, Esther to fill the void created by a recently-stillborn baby. However, Esther is not quite who she seems.|/lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg|tt1148204
69251|The Ugly Truth|Comedy|A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.|/2rq96Ihbqb1eU3TEBVtgFlqbeX7.jpg|tt1142988
69275|The Collector|Horror|Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps.|/e33HSokiAxhj8ptpAr2xAU4jnd8.jpg|tt0844479
69278|A Perfect Getaway|Thriller|For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers.|/1o02GkPUt53cJpkvTrbz6hFygOI.jpg|tt0971209
69304|District 9|Science Fiction|Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.|/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg|tt1136608
69306|Julie & Julia|Romance|Julia Child and Julie Powell – both of whom wrote memoirs – find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.|/r1bFBBj3VMek0oEtgm9N51OqVjF.jpg|tt1135503
69394|Obsessed|Drama|Things couldn't be better for Derek Charles. He's just received a big promotion at work, and has a wonderful marriage with his beautiful wife, Sharon. However, into this idyllic world steps Lisa, a temporary worker at Derek's office. Lisa begins to stalk Derek, jeopardizing all he holds dear.|/mmff3EhHze5dhxHpB1pR4cYvzyw.jpg|tt1198138
69406|Race to Witch Mountain|Adventure|A taxi driver gets more than he bargained for when he picks up two teen runaways. Not only does the pair possess supernatural powers, but they're also trying desperately to escape people who have made them their targets.|/zoKcwyQk8VyWeMsaf8mgHzzWERZ.jpg|tt1075417
69436|Hannah Montana: The Movie|Comedy|As Hannah Montana's popularity begins to take over her life, Miley Stewart, on the urging from her father takes a trip to her hometown of Crowley Corners, Tennessee to get some perspective on what matters in life the most.|/8pwbnmvshHj2yYPYlyJ8K8Yzecy.jpg|tt1114677
69453|G.I. Joe: The Rise of Cobra|Adventure|From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.|/mc9b25IAprHfsaOz0wTshOwGHcY.jpg|tt1046173
69469|12 Rounds|Action|When New Orleans Police Detective Danny Fisher stops a brilliant thief from getting away with a multimillion-dollar heist, the thief's girlfriend is accidentally killed. After escaping from prison, the criminal mastermind enacts his revenge, taunting Danny with 12 rounds of near-impossible puzzles and tasks that he must somehow complete to save the life of the woman he loves.|/pYjPqzovKUnOPydZTj0QB2k7Ilo.jpg|tt1160368
69481|Max Manus: Man of War|Drama|Max Manus is a Norwegian 2008 biographic war film based on the real events of the life of resistance fighter Max Manus (1914–96), after his contribution in the Winter War against the Soviet Union. The story follows Manus through the outbreak of World War II in Norway until peacetime in 1945.|/vXlyN4iPsMq6xK9R86t0Joptm1h.jpg|tt1029235
69495|Winds of the Wasteland|Action|The arrival of the telegraph put Pony Express riders like John Blair and his pal Smoky out of work. A race will decide whether they or stageline owner Drake get the government mail contract.|/s0GDMR40RLnKh5Twdw85KPAdnJp.jpg|tt0028510
69524|Deal|Comedy|As an ex-gambler teaches a hot-shot college kid some things about playing cards, he finds himself pulled into the world series of poker, where his protégé is his toughest competition.|/oqbIqW5yZgJxwzOogWqjyfQ56Jf.jpg|tt0446676
69526|The Goods: Live Hard, Sell Hard|Comedy|Who is Don Ready? Salesman? Lover? Song Stylist? Semi-professional dolphin trainer? Ready is all of the above - except for a dolphin trainer. When he’s asked to help save an ailing local car dealership from bankruptcy, Ready and his ragtag crew descend on the town of Temecula like a pack of coyotes on a basket full of burgers.|/1nEd4aLuRlAPFqUdcCYekAAjWsn.jpg|tt1092633
69529|The Time Traveler's Wife|Drama|Due to a genetic disorder, handsome librarian Henry DeTamble involuntarily zips through time, appearing at various moments in the life of his true love, the beautiful artist Clare Abshire.|/4IA548hER0jtR3VuRmc5yJkEP32.jpg|tt0452694
69604|I Can't Think Straight|Drama|I CAN'T THINK STRAIGHT is a 2007 romance movie about a London-based Jordanian of Palestinian descent, Tala, who is preparing for an elaborate wedding. A turn of events causes her to have an affair and subsequently fall in love with another woman, Leyla, a British Indian.|/1kapga6rkM5wNuQBYw7sdE42CrA.jpg|tt0830570
69606|Miss March|Comedy|A young man awakens from a four-year coma to hear that his once virginal high-school sweetheart has since become a centerfold in one of the world's most famous men's magazines. He and his sex-crazed best friend decide to take a cross-country road trip in order to crash a party at the magazine's legendary mansion headquarters and win back the girl.|/cWjaFmJ2pjMcWeKh00PJ3zOBMOq.jpg|tt1151922
69640|I Love You, Beth Cooper|Comedy|A valedictorian's declaration of love for a high-school cheerleader launches a night of revelry, reflection and romance for a group of graduating seniors.|/eaOKdCQrRBrpHAjCqY9p8auel5u.jpg|tt1032815
69644|Paper Heart|Comedy|"Paper Heart follows Nick and Charlyne on a cross-country journey to document what exactly ""love"" is. Interviewing ministers, happily married couples, chemists, romance novelists, divorce lawyers, a group of children and more, the determined young girl attempts to find definition and perhaps even experience the mysterious emotion."|/7bBnfTT7Y7SS8qe0uYPPxEaIR0P.jpg|tt1331064
69654|G-Force|Fantasy|A team of trained secret agent animals, guinea pigs Darwin, Juarez, Blaster, mole Speckles, and fly Mooch takes on a mission for the US government to stop evil Leonard Saber, who plans to destroy the world with household appliances. But the government shuts them down and they are sentenced to a pet shop. Can they escape to defeat the villain and save the world?|/jpjG88kTrK7mHnRx4cpLHh8YZwr.jpg|tt0436339
69685|Christopher Columbus: The Discovery|History|Genoan navigator Christopher Columbus has a dream to find an alternative route to sail to the Indies, by traveling west instead of east, across the unchartered Ocean sea. After failing to find backing from the Portugese, he goes to the Spanish court to ask Queen Isabella and King Ferdinand for help. After surviving a grilling from the Head of the Spanish Inquisition Tomas de Torquemada, he eventually gets the blessing from Queen Isabella and sets sail in three ships to travel into the unknown. Along the way he must deal with sabotage from Portugese spies and mutiny from a rebellious crew.|/2VUr81cOU0jsZtzBs2EoVHcDJDW.jpg|tt0103962
69712|Tetro|Drama|Bennie travels to Buenos Aires to find his long-missing older brother, a once-promising writer who is now a remnant of his former self. Bennie's discovery of his brother's near-finished play might hold the answer to understanding their shared past and renewing their bond.|/t2FKTAf9aQoRgU0Z5KTJJwBfDCF.jpg|tt0964185
69720|Bronson|Drama|A young man who was sentenced to 7 years in prison for robbing a post office ends up spending 30 years in solitary confinement. During this time, his own personality is supplanted by his alter ego, Charles Bronson.|/152hLSH2argZxWssKLBM2dHEc2w.jpg|tt1172570
69746|It Might Get Loud|Documentary|A documentary on the electric guitar from the point of view of three significant rock musicians: the Edge, Jimmy Page and Jack White.|/sxHiwBQzrGFI8pmlQNHfmD3q0F2.jpg|tt1229360
69757|My Life in Ruins|Comedy|A Greek tour guide named Georgia attempts to recapture her kefi (Greek for mojo) by guiding a ragtag group of tourists around Greece and showing them the beauty of her native land. Along the way, she manages to open their eyes to the wonders of an exotic foreign land while beginning to see the world through a new set of eyes in the process.|/bHZATJwRssJHPvIOp3ukO5Rk21P.jpg|tt0865559
69784|Troll 2|Horror|A young child is terrified to discover that a planned family trip is to be haunted by vile plant-eating monsters out of his worst nightmare...|/eFth6zw4PEInzr2Y64mYVN1zbBi.jpg|tt0105643
